@relation sine2-noisy=0.15
@attribute x real
@attribute y real
@attribute class {0,1}

@data
0.010,0.892,1
0.481,0.108,0
0.584,0.254,0
0.776,0.923,0
0.827,0.850,1
0.916,0.929,0
0.087,0.588,1
0.473,0.181,0
0.393,0.953,1
0.111,0.141,0
0.690,0.931,1
0.098,0.005,0
0.225,0.496,0
0.947,0.509,0
0.078,0.574,0
0.232,0.936,1
0.401,0.500,0
0.916,0.432,0
0.993,0.867,1
0.344,0.244,0
0.110,0.384,0
0.389,0.514,1
0.977,0.566,1
0.676,0.502,0
0.040,0.093,0
0.200,0.327,0
0.797,0.364,1
0.044,0.383,1
0.897,0.846,1
0.067,0.177,0
0.436,0.381,1
0.765,0.616,0
0.583,0.704,1
0.677,0.641,1
0.092,0.945,1
0.273,0.692,1
0.106,0.911,0
0.822,0.234,0
0.024,0.723,1
0.446,0.429,0
0.253,0.475,0
0.284,0.653,1
0.930,0.969,0
0.673,0.946,0
0.469,0.678,1
0.411,0.192,0
0.787,0.802,1
0.923,0.713,1
0.594,0.434,1
0.618,0.899,1
0.213,0.441,0
0.905,0.844,1
0.196,0.044,0
0.757,0.426,0
0.646,0.988,1
0.469,0.147,0
0.754,0.752,1
0.394,0.464,1
0.892,0.704,0
0.207,0.854,1
0.874,0.411,0
0.493,0.015,0
0.513,0.153,1
0.258,0.594,0
0.838,0.220,0
0.507,0.340,1
0.264,0.089,1
0.993,0.479,0
0.885,0.119,0
0.430,0.032,0
0.384,0.344,1
0.542,0.339,0
0.552,0.161,0
0.791,0.068,0
0.571,0.521,0
0.586,0.485,1
0.707,0.996,1
0.348,0.269,0
0.828,0.984,1
0.277,0.664,0
0.292,0.115,0
0.712,0.979,1
0.346,0.449,0
0.174,0.241,0
0.835,0.638,0
0.269,0.871,1
0.317,0.548,0
0.048,0.708,1
0.313,0.809,1
0.384,0.238,1
0.308,0.824,1
0.404,0.471,1
0.552,0.250,0
0.417,0.884,1
0.868,0.795,1
0.742,0.722,1
0.847,0.062,0
0.506,0.212,1
0.493,0.127,0
0.746,0.450,1
0.276,0.412,0
0.396,0.726,1
0.158,0.243,1
0.045,0.854,1
0.067,0.446,0
0.013,0.148,1
0.502,0.688,1
0.397,0.474,1
0.696,0.502,1
0.675,0.757,0
0.510,0.808,1
0.517,0.900,1
0.342,0.433,0
0.459,0.069,0
0.201,0.103,0
0.174,0.966,1
0.991,0.016,0
0.608,0.928,1
0.782,0.699,0
0.658,0.612,1
0.506,0.587,1
0.897,0.031,0
0.648,0.931,1
0.419,0.332,1
0.979,0.657,1
0.274,0.977,1
0.804,0.160,0
0.608,0.421,1
0.159,0.924,1
0.686,0.813,1
0.112,0.773,1
0.100,0.764,1
0.262,0.785,1
0.041,0.015,0
0.776,0.138,0
0.385,0.978,1
0.986,0.049,0
0.878,0.145,0
0.941,0.127,1
0.956,0.831,1
0.288,0.253,0
0.774,0.070,0
0.332,0.740,1
0.485,0.536,1
0.084,0.316,0
0.074,0.219,0
0.644,0.829,1
0.148,0.070,1
0.384,0.565,1
0.777,0.038,1
0.077,0.111,0
0.435,0.619,1
0.519,0.112,0
0.269,0.483,0
0.648,0.236,0
0.654,0.743,1
0.683,0.847,1
0.526,0.998,1
0.165,0.385,0
0.707,0.999,1
0.865,0.629,0
0.295,0.211,1
0.885,0.942,1
0.537,0.710,1
0.089,0.497,0
0.314,0.674,1
0.863,0.115,0
0.059,0.983,1
0.855,0.583,0
0.331,0.733,1
0.096,0.564,0
0.789,0.824,0
0.091,0.588,1
0.128,0.892,0
0.303,0.734,1
0.664,0.974,1
0.736,0.004,0
0.649,0.734,1
0.675,0.189,0
0.954,0.908,1
0.095,0.853,1
0.918,0.461,0
0.440,0.327,1
0.512,0.344,0
0.736,0.384,0
0.710,0.541,0
0.035,0.617,0
0.391,0.088,1
0.599,0.406,1
0.577,0.639,0
0.432,0.395,1
0.262,0.800,1
0.603,0.029,0
0.518,0.212,1
0.007,0.237,0
0.877,0.089,1
0.136,0.921,1
0.240,0.018,0
0.517,0.633,1
0.146,0.508,0
0.192,0.995,1
0.521,0.424,1
0.379,0.035,0
0.288,0.661,1
0.830,0.489,0
0.149,0.573,0
0.916,0.536,0
0.470,0.085,1
0.246,0.043,0
0.466,0.260,1
0.586,0.703,1
0.581,0.728,1
0.518,0.955,1
0.628,0.013,0
0.637,0.154,0
0.763,0.821,0
0.068,0.279,1
0.468,0.780,1
0.979,0.059,0
0.022,0.296,1
0.242,0.776,1
0.765,0.421,0
0.519,0.979,1
0.716,0.656,1
0.924,0.298,0
0.368,0.450,1
0.777,0.285,0
0.622,0.424,1
0.008,0.107,1
0.385,0.257,0
0.172,0.016,0
0.339,0.708,1
0.109,0.031,0
0.779,0.128,0
0.584,0.986,1
0.950,0.525,0
0.637,0.097,0
0.057,0.841,1
0.546,0.938,0
0.400,0.103,0
0.725,0.312,0
0.684,0.445,0
0.571,0.561,1
0.016,0.123,0
0.630,0.381,0
0.384,0.463,1
0.806,0.589,0
0.853,0.737,0
0.881,0.718,0
0.816,0.951,1
0.953,0.441,0
0.941,0.405,1
0.279,0.079,0
0.477,0.744,1
0.003,0.617,1
0.867,0.770,0
0.039,0.346,0
0.762,0.771,1
0.283,0.972,1
0.628,0.635,1
0.154,0.675,0
0.969,0.714,1
0.991,0.834,1
0.646,0.170,1
0.037,0.439,0
0.066,0.227,0
0.822,0.497,1
0.032,0.649,1
0.432,0.289,1
0.107,0.117,0
0.651,0.829,1
0.220,0.933,1
0.875,0.868,1
0.470,0.081,0
0.821,0.934,1
0.446,0.501,0
0.888,0.540,1
0.373,0.850,1
0.081,0.507,1
0.995,0.896,1
0.529,0.324,0
0.693,0.152,0
0.284,0.353,0
0.374,0.008,0
0.741,0.693,1
0.137,0.116,1
0.817,0.872,1
0.324,0.985,1
0.251,0.190,0
0.116,0.671,0
0.775,0.990,1
0.557,0.032,0
0.920,0.047,0
0.981,0.723,1
0.227,0.988,1
0.932,0.861,1
0.253,0.927,1
0.634,0.171,0
0.814,0.678,0
0.329,0.890,1
0.234,0.549,0
0.967,0.643,1
0.450,0.619,0
0.771,0.017,0
0.364,0.480,1
0.722,0.734,1
0.921,0.764,1
0.748,0.413,0
0.392,0.154,0
0.999,0.827,1
0.643,0.215,0
0.099,0.154,1
0.421,0.538,0
0.315,0.252,0
0.285,0.608,0
0.422,0.731,0
0.810,0.948,0
0.475,0.185,0
0.587,0.025,0
0.308,0.067,0
0.788,0.453,0
0.934,0.316,0
0.709,0.723,0
0.504,0.145,0
0.934,0.195,1
0.563,0.081,0
0.357,0.131,0
0.657,0.996,1
0.365,0.771,1
0.418,0.267,0
0.486,0.669,1
0.145,0.810,0
0.628,0.192,0
0.137,0.322,0
0.810,0.344,0
0.976,0.705,1
0.445,0.318,1
0.087,0.316,0
0.864,0.189,0
0.241,0.713,0
0.379,0.089,0
0.464,0.663,1
0.826,0.902,1
0.531,0.703,1
0.893,0.177,0
0.162,0.724,0
0.659,0.091,1
0.516,0.797,1
0.459,0.056,0
0.916,0.440,0
0.134,0.237,1
0.547,0.660,1
0.270,0.296,0
0.196,0.548,0
0.833,0.312,0
0.613,0.547,1
0.796,0.227,0
0.738,0.806,1
0.360,0.383,0
0.649,0.530,0
0.738,0.415,1
0.931,0.892,0
0.316,0.281,0
0.887,0.342,0
0.444,0.534,0
0.895,0.280,0
0.467,0.299,1
0.429,0.740,0
0.477,0.951,0
0.869,0.271,0
0.184,0.844,1
0.090,0.746,1
0.366,0.096,1
0.488,0.336,1
0.444,0.287,1
0.325,0.446,0
0.343,0.885,1
0.802,0.926,1
0.328,0.482,0
0.845,0.693,1
0.283,0.404,1
0.024,0.905,0
0.907,0.414,0
0.027,0.851,0
0.807,0.157,0
0.757,0.864,1
0.924,0.642,0
0.933,0.360,0
0.112,0.478,0
0.904,0.970,1
0.264,0.590,1
0.443,0.519,1
0.737,0.474,0
0.163,0.726,0
0.281,0.809,0
0.352,0.378,0
0.256,0.999,1
0.824,0.823,1
0.927,0.412,1
0.160,0.606,1
0.260,0.537,1
0.494,0.017,1
0.521,0.575,0
0.992,0.088,0
0.545,0.791,1
0.620,0.656,1
0.792,0.581,1
0.352,0.723,1
0.431,0.465,1
0.538,0.648,0
0.014,0.044,1
0.393,0.598,0
0.395,0.816,1
0.630,0.519,1
0.923,0.812,1
0.630,0.837,1
0.200,0.458,0
0.197,0.036,0
0.757,0.330,1
0.144,0.576,0
0.757,0.975,1
0.387,0.560,1
0.443,0.623,1
0.638,0.528,0
0.789,0.546,1
0.766,0.366,0
0.780,0.861,0
0.996,0.697,0
0.359,0.195,1
0.251,0.169,0
0.534,0.044,0
0.086,0.968,1
0.500,0.422,1
0.179,0.798,0
0.847,0.739,0
0.486,0.294,0
0.078,0.801,0
0.358,0.269,0
0.464,0.627,1
0.401,0.482,1
0.822,0.312,1
0.593,0.068,0
0.113,0.394,0
0.107,0.942,1
0.963,0.980,1
0.566,0.404,1
0.524,0.227,1
0.358,0.511,1
0.880,0.972,1
0.181,0.658,0
0.248,0.735,0
0.683,0.523,0
0.881,0.091,1
0.711,0.220,0
0.588,0.340,1
0.745,0.902,1
0.439,0.709,1
0.988,0.335,0
0.343,0.321,0
0.353,0.362,0
0.948,0.375,0
0.965,0.581,0
0.143,0.835,0
0.197,0.655,0
0.633,0.629,0
0.991,0.911,1
0.092,0.768,0
0.865,0.496,0
0.985,0.769,1
0.497,0.926,1
0.843,0.050,0
0.213,0.232,0
0.453,0.450,1
0.014,0.616,1
0.626,0.962,1
0.673,0.595,1
0.662,0.738,0
0.587,0.311,1
0.688,0.716,1
0.743,0.809,1
0.557,0.571,1
0.310,0.463,1
0.759,0.576,0
0.342,0.091,0
0.385,0.262,0
0.625,0.685,1
0.466,0.476,1
0.083,0.687,0
0.541,0.303,1
0.925,0.758,1
0.075,0.818,1
0.899,0.295,0
0.264,0.002,1
0.379,0.865,0
0.459,0.250,1
0.661,0.827,0
0.285,0.068,0
0.338,0.334,0
0.520,0.442,1
0.678,0.383,0
0.733,0.972,1
0.541,0.434,1
0.447,0.172,1
0.675,0.849,0
0.626,0.229,0
0.136,0.974,0
0.946,0.155,0
0.140,0.548,0
0.986,0.676,1
0.371,0.065,0
0.600,0.939,1
0.096,0.165,0
0.255,0.262,1
0.419,0.097,0
0.856,0.179,1
0.414,0.207,0
0.659,0.587,1
0.244,0.002,0
0.441,0.969,1
0.980,0.841,1
0.871,0.613,1
0.404,0.943,1
0.405,0.310,0
0.623,0.159,0
0.868,0.228,0
0.018,0.905,0
0.314,0.864,1
0.219,0.568,0
0.696,0.271,0
0.554,0.771,1
0.869,0.955,1
0.480,0.893,0
0.744,0.396,1
0.397,0.996,1
0.241,0.842,1
0.942,0.038,0
0.104,0.270,0
0.151,0.209,1
0.347,0.873,0
0.414,0.334,1
0.108,0.555,0
0.557,0.057,0
0.119,0.422,0
0.668,0.593,0
0.976,0.833,1
0.041,0.899,1
0.919,0.637,0
0.207,0.091,0
0.236,0.657,0
0.435,0.857,1
0.011,0.522,0
0.753,0.363,1
0.882,0.864,1
0.108,0.432,1
0.101,0.037,0
0.241,0.788,1
0.789,0.065,1
0.149,0.325,0
0.138,0.714,0
0.248,0.623,0
0.097,0.175,0
0.603,0.832,1
0.131,0.597,0
0.490,0.798,1
0.980,0.212,0
0.225,0.579,0
0.025,0.795,0
0.548,0.022,0
0.795,0.044,0
0.674,0.664,1
0.834,0.754,0
0.034,0.592,1
0.280,0.108,0
0.155,0.239,0
0.605,0.260,0
0.229,0.394,0
0.934,0.458,1
0.872,0.491,0
0.256,0.812,1
0.809,0.048,0
0.307,0.583,1
0.842,0.299,0
0.535,0.237,1
0.434,0.292,1
0.381,0.743,0
0.195,0.243,0
0.943,0.164,1
0.863,0.585,0
0.476,0.680,1
0.639,0.808,0
0.265,0.390,0
0.333,0.427,0
0.661,0.573,1
0.014,0.086,1
0.859,0.332,0
0.486,0.638,1
0.269,0.620,1
0.302,0.526,0
0.381,0.808,1
0.092,0.863,0
0.835,0.631,0
0.629,0.712,1
0.735,0.559,1
0.957,0.601,0
0.836,0.185,0
0.023,0.354,0
0.173,0.713,0
0.925,0.867,1
0.572,0.859,1
0.954,0.611,0
0.279,0.331,0
0.508,0.740,1
0.932,0.576,0
0.711,0.459,0
0.868,0.958,1
0.344,0.278,0
0.314,0.801,0
0.936,0.833,1
0.444,0.723,0
0.436,0.691,1
0.010,0.167,0
0.155,0.091,0
0.215,0.042,0
0.504,0.756,1
0.568,0.568,1
0.784,0.205,0
0.184,0.232,0
0.028,0.615,1
0.710,0.892,0
0.044,0.101,1
0.068,0.671,0
0.435,0.201,0
0.822,0.677,0
0.413,0.878,1
0.768,0.612,0
0.455,0.193,0
0.795,0.051,1
0.656,0.493,1
0.472,0.721,1
0.981,0.463,0
0.730,0.873,1
0.584,0.767,1
0.538,0.456,1
0.437,0.702,0
0.375,0.597,0
0.606,0.067,1
0.979,0.892,1
0.449,0.332,1
0.228,0.863,1
0.768,0.264,0
0.261,0.933,1
0.080,0.725,1
0.847,0.980,1
0.679,0.877,1
0.211,0.515,1
0.248,0.185,0
0.285,0.877,1
0.121,0.965,1
0.659,0.573,1
0.233,0.827,1
0.265,0.902,0
0.591,0.976,1
0.111,0.135,1
0.362,0.788,1
0.424,0.534,1
0.357,0.462,0
0.565,0.963,1
0.914,0.968,1
0.729,0.316,1
0.388,0.559,1
0.282,0.820,1
0.792,0.068,0
0.207,0.193,0
0.853,0.378,0
0.300,0.767,0
0.967,0.428,0
0.452,0.138,0
0.325,0.203,0
0.636,0.551,1
0.639,0.230,0
0.066,0.076,0
0.648,0.795,0
0.411,0.733,0
0.434,0.550,1
0.707,0.951,1
0.526,0.674,1
0.099,0.127,1
0.870,0.531,0
0.573,0.928,1
0.462,0.178,0
0.610,0.653,1
0.485,0.480,1
0.424,0.763,0
0.031,0.930,1
0.535,0.949,1
0.975,0.779,1
0.692,0.785,1
0.916,0.997,0
0.854,0.808,0
0.490,0.104,0
0.399,0.818,1
0.759,0.672,0
0.926,0.367,0
0.935,0.630,0
0.732,0.643,0
0.116,0.207,0
0.235,0.696,0
0.815,0.156,0
0.649,0.494,1
0.844,0.725,0
0.198,0.946,1
0.628,0.836,1
0.305,0.185,0
0.967,0.296,0
0.851,0.177,1
0.893,0.857,1
0.343,0.049,1
0.296,0.436,0
0.112,0.679,0
0.974,0.412,0
0.059,0.305,1
0.405,0.549,0
0.262,0.340,0
0.598,0.974,1
0.674,0.294,0
0.247,0.978,1
0.739,0.982,0
0.615,0.907,1
0.029,0.349,0
0.948,0.290,0
0.925,0.109,0
0.146,0.475,0
0.855,0.880,1
0.506,0.356,0
0.390,0.349,1
0.586,0.470,0
0.774,0.543,1
0.412,0.425,1
0.244,0.977,1
0.337,0.532,1
0.667,0.587,1
0.521,0.469,1
0.759,0.459,0
0.181,0.827,1
0.996,0.887,1
0.929,0.686,1
0.350,0.923,1
0.836,0.791,0
0.984,0.578,1
0.968,0.602,1
0.118,0.819,0
0.936,0.561,1
0.042,0.776,1
0.763,0.791,0
0.829,0.627,0
0.842,0.538,1
0.923,0.567,1
0.457,0.566,1
0.316,0.429,0
0.848,0.159,0
0.686,0.848,1
0.161,0.421,0
0.335,0.760,1
0.009,0.936,1
0.658,0.838,1
0.565,0.223,1
0.131,0.732,1
0.127,0.621,0
0.394,0.379,1
0.609,0.019,0
0.048,0.034,0
0.910,0.077,0
0.577,0.379,1
0.207,0.689,0
0.440,0.693,1
0.448,0.007,0
0.932,0.833,1
0.033,0.391,0
0.316,0.625,1
0.392,0.628,1
0.804,0.438,0
0.548,0.692,0
0.639,0.310,0
0.782,0.866,0
0.544,0.499,1
0.497,0.825,1
0.178,0.410,0
0.709,0.697,1
0.923,0.719,1
0.867,0.921,1
0.605,0.841,0
0.042,0.321,0
0.786,0.986,1
0.922,0.610,0
0.821,0.573,0
0.086,1.000,1
0.311,0.074,1
0.035,0.840,1
0.829,0.975,1
0.855,0.026,0
0.190,0.053,0
0.029,0.887,0
0.819,0.258,0
0.019,0.612,1
0.928,0.149,0
0.078,0.477,0
0.268,0.034,0
0.298,0.895,1
0.649,0.685,1
0.737,0.614,0
0.915,0.032,1
0.071,0.696,1
0.542,0.550,1
0.866,0.371,1
0.449,0.240,1
0.592,0.457,1
0.415,0.231,0
0.459,0.952,1
0.503,0.003,0
0.310,0.864,1
0.514,0.899,1
0.257,0.387,1
0.058,0.929,0
0.813,0.940,0
0.940,0.990,1
0.497,0.886,1
0.478,0.888,1
0.991,0.348,0
0.307,0.679,1
0.615,0.256,0
0.522,0.050,0
0.966,0.708,1
0.847,0.103,0
0.603,0.823,1
0.385,0.824,0
0.778,0.453,0
0.844,0.137,0
0.335,0.068,0
0.363,0.015,0
0.665,0.277,0
0.912,0.162,0
0.501,0.863,1
0.590,0.979,1
0.195,0.489,0
0.395,0.496,1
0.546,0.703,1
0.621,0.732,0
0.316,0.098,0
0.835,0.495,0
0.026,0.187,0
0.600,0.341,0
0.310,0.789,1
0.323,0.303,1
0.074,0.780,0
0.640,0.589,1
0.094,0.747,1
0.384,0.834,1
0.056,0.078,0
0.039,0.860,1
0.834,0.655,0
0.207,0.617,0
0.881,0.817,1
0.725,0.724,0
0.844,0.679,0
0.856,0.795,1
0.883,0.647,0
0.483,0.585,1
0.445,0.716,1
0.849,0.238,0
0.970,0.457,0
0.974,0.557,0
0.892,0.275,0
0.144,0.995,1
0.873,0.958,1
0.760,0.953,0
0.740,0.926,1
0.960,0.649,1
0.192,0.154,0
0.088,0.644,1
0.995,0.294,0
0.373,0.353,0
0.650,0.737,0
0.093,0.415,0
0.000,0.891,1
0.931,0.017,0
0.881,0.571,0
0.392,0.004,0
0.416,0.318,1
0.705,0.975,1
0.433,0.804,0
0.462,0.721,0
0.678,0.004,0
0.216,0.741,0
0.654,0.531,1
0.111,0.047,0
0.441,0.191,0
0.727,0.509,0
0.233,0.008,0
0.871,0.881,1
0.960,0.911,1
0.393,0.315,0
0.034,0.217,0
0.679,0.556,0
0.900,0.303,1
0.201,0.742,0
0.880,0.860,1
0.407,0.201,0
0.205,0.436,0
0.273,0.967,1
0.963,0.383,0
0.125,0.069,0
0.868,0.364,0
0.403,0.253,0
0.287,0.636,1
0.553,0.581,1
0.257,0.654,0
0.311,0.304,0
0.607,0.515,1
0.382,0.366,0
0.608,0.834,1
0.956,0.417,1
0.969,0.348,0
0.147,0.340,1
0.999,0.888,0
0.274,0.282,0
0.585,0.221,0
0.487,0.228,1
0.092,0.263,0
0.421,0.749,1
0.543,0.091,0
0.522,0.979,1
0.880,0.374,0
0.918,0.881,0
0.329,0.259,0
0.779,0.400,1
0.008,0.955,0
0.444,0.661,1
0.657,0.015,0
0.297,0.026,0
0.857,0.893,1
0.846,0.473,0
0.904,0.688,1
0.178,0.766,0
0.331,0.931,1
0.336,0.243,0
0.097,0.159,0
0.711,0.332,0
0.932,0.923,0
0.295,0.449,0
0.225,0.474,1
0.018,0.022,0
0.428,0.767,1
0.312,0.804,1
0.455,0.134,0
0.995,0.577,1
0.652,0.427,0
0.694,0.582,1
0.054,0.764,1
0.150,0.610,1
0.411,0.826,0
0.361,0.616,1
0.501,0.938,1
0.592,0.526,1
0.325,0.777,1
0.575,0.875,1
0.071,0.827,1
0.827,0.889,1
0.033,0.737,1
0.666,0.084,0
0.486,0.504,0
0.825,0.454,0
0.126,0.751,0
0.560,0.003,1
0.579,0.031,0
0.525,0.220,0
0.893,0.165,0
0.072,0.940,1
0.239,0.865,1
0.137,0.975,1
0.840,0.318,0
0.340,0.668,0
0.135,0.943,1
0.706,0.562,1
0.461,0.424,1
0.714,0.598,0
0.403,0.541,1
0.985,0.938,0
0.738,0.898,0
0.083,0.414,0
0.555,0.547,1
0.835,0.438,0
0.598,0.391,1
0.501,0.778,1
0.477,0.545,1
0.827,0.326,0
0.403,0.005,0
0.566,0.996,0
0.820,0.615,0
0.449,0.345,0
0.857,0.915,0
0.037,0.260,0
0.581,0.627,0
0.270,0.402,0
0.662,0.489,1
0.720,0.197,1
0.623,0.582,1
0.883,0.304,0
0.845,0.907,0
0.919,0.550,0
0.667,0.019,1
0.684,0.823,1
0.507,0.253,0
0.513,0.315,1
0.209,0.264,0
0.700,0.970,1
0.845,0.342,0
0.866,0.893,1
0.546,0.083,0
0.118,0.325,0
0.508,0.001,0
0.508,0.895,1
0.386,0.218,1
0.423,0.659,1
0.535,0.860,1
0.525,0.657,1
0.901,0.903,0
0.071,0.346,1
0.761,0.588,0
0.700,0.944,0
0.998,0.609,1
0.782,0.402,1
0.367,0.792,1
0.749,0.417,0
0.176,0.959,1
0.560,0.483,1
0.436,0.937,1
0.661,0.370,0
0.977,0.859,1
0.585,0.840,1
0.473,0.314,1
0.548,0.187,0
0.928,0.994,1
0.610,0.502,1
0.623,0.403,1
0.638,0.163,1
0.169,0.850,1
0.538,0.610,1
0.320,0.580,0
0.658,0.804,1
0.640,0.386,1
0.968,0.497,0
0.762,0.741,1
0.980,0.832,1
0.128,0.830,0
0.983,0.529,0
0.291,0.094,0
0.478,0.820,1
0.834,0.473,1
0.960,0.276,0
0.188,0.274,1
0.060,0.670,1
0.689,0.807,1
0.696,0.662,1
0.487,0.324,1
0.940,0.250,0
0.318,0.985,0
0.742,0.334,0
0.875,0.652,1
0.522,0.439,1
0.911,0.616,1
0.874,0.787,1
0.515,0.877,1
0.793,0.733,1
0.006,0.546,1
0.906,0.101,0
0.610,0.354,1
0.313,0.298,0
0.268,0.195,0
0.373,0.610,1
0.115,0.983,1
0.848,0.170,0
0.806,0.988,1
0.815,0.660,0
0.718,0.582,0
0.205,0.691,1
0.748,0.975,0
0.250,0.110,1
0.129,0.999,1
0.465,0.848,1
0.257,0.369,0
0.390,0.612,1
0.958,0.469,1
0.996,0.573,0
0.307,0.457,1
0.704,0.928,1
0.964,0.716,1
0.639,0.860,1
0.452,0.276,1
0.086,0.827,1
0.643,0.906,1
0.108,0.642,0
0.603,0.432,0
0.271,0.382,1
0.294,0.740,1
0.886,0.047,0
0.317,0.867,0
0.628,0.404,0
0.342,0.631,1
0.342,0.444,0
0.892,0.611,0
0.578,0.773,1
0.544,0.246,0
0.884,0.674,1
0.016,0.156,0
0.780,0.956,1
0.707,0.807,1
0.074,0.464,0
0.118,0.687,1
0.182,0.910,1
0.654,0.824,1
0.088,0.927,0
0.027,0.363,0
0.431,0.278,0
0.204,0.974,1
0.055,0.658,1
0.617,0.687,0
